param,material,process,system,color,n,median_abs_diff_pct,mean_abs_diff_pct,q25_abs_diff_pct,q75_abs_diff_pct
rsm,mo58a,hon,conf,green,1,99.9547453798526,99.9547453798526,99.9547453798526,99.9547453798526
rsm,mo58a,hon,conf,red,1,99.9548641284292,99.9548641284292,99.9548641284292,99.9548641284292
rsm,mo58a,hon,fusion,blue,1,99.9614391632218,99.9614391632218,99.9614391632218,99.9614391632218
rsm,mo58a,hon,fusion,green,1,99.9651474897953,99.9651474897953,99.9651474897953,99.9651474897953
rsm,mo58a,hon,fusion,red,1,99.9654320291804,99.9654320291804,99.9654320291804,99.9654320291804
rsm,mo58a,hon,int,blue,1,99.899275455236,99.899275455236,99.899275455236,99.899275455236
rsm,mo58a,hon,int,green,1,99.933791376599,99.933791376599,99.933791376599,99.933791376599
rsm,mo58a,hon,int,red,1,99.9315599293301,99.9315599293301,99.9315599293301,99.9315599293301
rsm,mo58a,hon,int,white,1,99.9344603707476,99.9344603707476,99.9344603707476,99.9344603707476
rsm,mo58a,mf,FV,blue,1,99.9603167250751,99.9603167250751,99.9603167250751,99.9603167250751
rsm,mo58a,mf,FV,green,1,99.9646389092457,99.9646389092457,99.9646389092457,99.9646389092457
rsm,mo58a,mf,FV,red,1,99.9628567847624,99.9628567847624,99.9628567847624,99.9628567847624
rsm,mo58a,mf,conf,blue,1,99.9811466467545,99.9811466467545,99.9811466467545,99.9811466467545
rsm,mo58a,mf,conf,green,1,99.980132659666907,99.980132659666907,99.980132659666907,99.980132659666907
rsm,mo58a,mf,conf,red,1,99.9802311572258,99.9802311572258,99.9802311572258,99.9802311572258
rsm,mo58a,mf,fusion,blue,1,99.9851624088249,99.9851624088249,99.9851624088249,99.9851624088249
rsm,mo58a,mf,fusion,green,1,99.9835421907681,99.9835421907681,99.9835421907681,99.9835421907681
rsm,mo58a,mf,fusion,red,1,99.9823363212036,99.9823363212036,99.9823363212036,99.9823363212036
rsm,mo58a,mf,int,blue,1,99.9733271058788,99.9733271058788,99.9733271058788,99.9733271058788
rsm,mo58a,mf,int,green,1,99.9685405434032,99.9685405434032,99.9685405434032,99.9685405434032
rsm,mo58a,mf,int,red,1,99.9776141006379,99.9776141006379,99.9776141006379,99.9776141006379
rsm,mo58a,mf,int,white,1,99.9676315067548,99.9676315067548,99.9676315067548,99.9676315067548
rsm,mo58a,mr,FV,blue,1,99.9447270032559,99.9447270032559,99.9447270032559,99.9447270032559
rsm,mo58a,mr,FV,green,1,99.9364907658121,99.9364907658121,99.9364907658121,99.9364907658121
rsm,mo58a,mr,FV,red,1,99.9314325338489,99.9314325338489,99.9314325338489,99.9314325338489
rsm,mo58a,mr,conf,blue,1,99.9502557017408,99.9502557017408,99.9502557017408,99.9502557017408
rsm,mo58a,mr,conf,green,1,99.9376163996928,99.9376163996928,99.9376163996928,99.9376163996928
rsm,mo58a,mr,conf,red,1,99.9312635655136,99.9312635655136,99.9312635655136,99.9312635655136
rsm,mo58a,mr,fusion,blue,1,99.9600522095942,99.9600522095942,99.9600522095942,99.9600522095942
rsm,mo58a,mr,fusion,green,1,99.9448308638686,99.9448308638686,99.9448308638686,99.9448308638686
rsm,mo58a,mr,fusion,red,1,99.9402456436485,99.9402456436485,99.9402456436485,99.9402456436485
rsm,mo58a,mr,int,blue,1,99.9360653373921,99.9360653373921,99.9360653373921,99.9360653373921
rsm,mo58a,mr,int,green,1,99.8247157863721,99.8247157863721,99.8247157863721,99.8247157863721
rsm,mo58a,mr,int,red,1,99.9376711979877,99.9376711979877,99.9376711979877,99.9376711979877
rsm,mo58a,mr,int,white,1,99.7959768470627,99.7959768470627,99.7959768470627,99.7959768470627
rsm,mo58a,tf,FV,blue,1,99.9383752628303,99.9383752628303,99.9383752628303,99.9383752628303
rsm,mo58a,tf,FV,green,1,99.9142850339435,99.9142850339435,99.9142850339435,99.9142850339435
rsm,mo58a,tf,FV,red,1,99.9105244124948,99.9105244124948,99.9105244124948,99.9105244124948
rsm,mo58a,tf,conf,blue,1,99.9409708147748,99.9409708147748,99.9409708147748,99.9409708147748
rsm,mo58a,tf,conf,green,1,99.9326480562959,99.9326480562959,99.9326480562959,99.9326480562959
rsm,mo58a,tf,conf,red,1,99.9325734764106,99.9325734764106,99.9325734764106,99.9325734764106
rsm,mo58a,tf,fusion,blue,1,99.9555158798827,99.9555158798827,99.9555158798827,99.9555158798827
rsm,mo58a,tf,fusion,green,1,99.9492216211193,99.9492216211193,99.9492216211193,99.9492216211193
rsm,mo58a,tf,fusion,red,1,99.948858384585,99.948858384585,99.948858384585,99.948858384585
rsm,mo58a,tf,int,blue,1,99.9248950318814,99.9248950318814,99.9248950318814,99.9248950318814
rsm,mo58a,tf,int,green,1,99.8526013640647,99.8526013640647,99.8526013640647,99.8526013640647
rsm,mo58a,tf,int,red,1,99.8963233011747,99.8963233011747,99.8963233011747,99.8963233011747
rsm,mo58a,tf,int,white,1,99.8441788237137,99.8441788237137,99.8441788237137,99.8441788237137
rsm,mo58a,tr,FV,blue,1,99.9069364029439,99.9069364029439,99.9069364029439,99.9069364029439
rsm,mo58a,tr,FV,green,1,99.8697701371245,99.8697701371245,99.8697701371245,99.8697701371245
rsm,mo58a,tr,FV,red,1,99.8717463805825,99.8717463805825,99.8717463805825,99.8717463805825
rsm,mo58a,tr,conf,blue,1,99.9053689760175,99.9053689760175,99.9053689760175,99.9053689760175
rsm,mo58a,tr,conf,green,1,99.9091527214005,99.9091527214005,99.9091527214005,99.9091527214005
rsm,mo58a,tr,conf,red,1,99.913658620161,99.913658620161,99.913658620161,99.913658620161
rsm,mo58a,tr,fusion,blue,1,99.9359978683987,99.9359978683987,99.9359978683987,99.9359978683987
rsm,mo58a,tr,fusion,green,1,99.9342278528674,99.9342278528674,99.9342278528674,99.9342278528674
rsm,mo58a,tr,fusion,red,1,99.9363231542824,99.9363231542824,99.9363231542824,99.9363231542824
rsm,mo58a,tr,int,blue,1,99.9067410328274,99.9067410328274,99.9067410328274,99.9067410328274
rsm,mo58a,tr,int,green,1,99.8332729256536,99.8332729256536,99.8332729256536,99.8332729256536
rsm,mo58a,tr,int,red,1,99.8749360451159,99.8749360451159,99.8749360451159,99.8749360451159
rsm,mo58a,tr,int,white,1,99.8325787394922,99.8325787394922,99.8325787394922,99.8325787394922
rsm,mo58a,wedm_f,FV,blue,1,99.8868961509987,99.8868961509987,99.8868961509987,99.8868961509987
rsm,mo58a,wedm_f,FV,green,1,99.8845169489964,99.8845169489964,99.8845169489964,99.8845169489964
rsm,mo58a,wedm_f,FV,red,1,99.8871716780833,99.8871716780833,99.8871716780833,99.8871716780833
rsm,mo58a,wedm_f,conf,blue,1,99.9302536043386,99.9302536043386,99.9302536043386,99.9302536043386
rsm,mo58a,wedm_f,conf,green,1,99.9483090218218,99.9483090218218,99.9483090218218,99.9483090218218
rsm,mo58a,wedm_f,conf,red,1,99.9487373835806,99.9487373835806,99.9487373835806,99.9487373835806
rsm,mo58a,wedm_f,fusion,blue,1,99.947777869916,99.947777869916,99.947777869916,99.947777869916
rsm,mo58a,wedm_f,fusion,green,1,99.9570279209497,99.9570279209497,99.9570279209497,99.9570279209497
rsm,mo58a,wedm_f,fusion,red,1,99.9567911296216,99.9567911296216,99.9567911296216,99.9567911296216
rsm,mo58a,wedm_f,int,blue,1,99.904030709292,99.904030709292,99.904030709292,99.904030709292
rsm,mo58a,wedm_f,int,green,1,99.9264523900381,99.9264523900381,99.9264523900381,99.9264523900381
rsm,mo58a,wedm_f,int,red,1,99.9222880161645,99.9222880161645,99.9222880161645,99.9222880161645
rsm,mo58a,wedm_f,int,white,1,99.9273269984198,99.9273269984198,99.9273269984198,99.9273269984198
rsm,mo58a,wedm_r,FV,blue,1,99.9213385994879,99.9213385994879,99.9213385994879,99.9213385994879
rsm,mo58a,wedm_r,FV,green,1,99.9179979585675,99.9179979585675,99.9179979585675,99.9179979585675
rsm,mo58a,wedm_r,FV,red,1,99.9219514771791,99.9219514771791,99.9219514771791,99.9219514771791
rsm,mo58a,wedm_r,conf,blue,1,99.939034762439,99.939034762439,99.939034762439,99.939034762439
rsm,mo58a,wedm_r,conf,green,1,99.955852565023,99.955852565023,99.955852565023,99.955852565023
rsm,mo58a,wedm_r,conf,red,1,99.9586867441685,99.9586867441685,99.9586867441685,99.9586867441685
rsm,mo58a,wedm_r,fusion,blue,1,99.9418553515529,99.9418553515529,99.9418553515529,99.9418553515529
rsm,mo58a,wedm_r,fusion,green,1,99.9620440969446,99.9620440969446,99.9620440969446,99.9620440969446
rsm,mo58a,wedm_r,fusion,red,1,99.9639758836395,99.9639758836395,99.9639758836395,99.9639758836395
rsm,mo58a,wedm_r,int,blue,1,99.9098977604591,99.9098977604591,99.9098977604591,99.9098977604591
rsm,mo58a,wedm_r,int,green,1,99.9446451986591,99.9446451986591,99.9446451986591,99.9446451986591
rsm,mo58a,wedm_r,int,red,1,99.9386809946739,99.9386809946739,99.9386809946739,99.9386809946739
rsm,mo58a,wedm_r,int,white,1,99.9453002245134,99.9453002245134,99.9453002245134,99.9453002245134
rsm,ti6al4v,b,FV,blue,1,99.9695651968474,99.9695651968474,99.9695651968474,99.9695651968474
rsm,ti6al4v,b,FV,green,1,99.9685284902491,99.9685284902491,99.9685284902491,99.9685284902491
rsm,ti6al4v,b,FV,red,1,99.9709040405938,99.9709040405938,99.9709040405938,99.9709040405938
rsm,ti6al4v,b,conf,blue,1,99.9783939247162,99.9783939247162,99.9783939247162,99.9783939247162
rsm,ti6al4v,b,conf,green,1,99.9786880756394,99.9786880756394,99.9786880756394,99.9786880756394
rsm,ti6al4v,b,conf,red,1,99.9788550972582,99.9788550972582,99.9788550972582,99.9788550972582
rsm,ti6al4v,b,fusion,blue,1,99.9838340083625,99.9838340083625,99.9838340083625,99.9838340083625
rsm,ti6al4v,b,fusion,green,1,99.9828404557455,99.9828404557455,99.9828404557455,99.9828404557455
rsm,ti6al4v,b,fusion,red,1,99.98200939848,99.98200939848,99.98200939848,99.98200939848
rsm,ti6al4v,b,int,blue,1,99.9754505569418,99.9754505569418,99.9754505569418,99.9754505569418
rsm,ti6al4v,b,int,green,1,99.9597476737332,99.9597476737332,99.9597476737332,99.9597476737332
rsm,ti6al4v,b,int,red,1,99.9787884265273,99.9787884265273,99.9787884265273,99.9787884265273
rsm,ti6al4v,b,int,white,1,99.9541866153367,99.9541866153367,99.9541866153367,99.9541866153367
rsm,ti6al4v,gla,FV,blue,1,99.9333883128167,99.9333883128167,99.9333883128167,99.9333883128167
rsm,ti6al4v,gla,FV,green,1,99.9290645986591,99.9290645986591,99.9290645986591,99.9290645986591
rsm,ti6al4v,gla,FV,red,1,99.9277716384706,99.9277716384706,99.9277716384706,99.9277716384706
rsm,ti6al4v,gla,conf,blue,1,99.9652619015349,99.9652619015349,99.9652619015349,99.9652619015349
rsm,ti6al4v,gla,conf,green,1,99.9635330579514,99.9635330579514,99.9635330579514,99.9635330579514
rsm,ti6al4v,gla,conf,red,1,99.9624836019963,99.9624836019963,99.9624836019963,99.9624836019963
rsm,ti6al4v,gla,fusion,blue,1,99.9702567160849,99.9702567160849,99.9702567160849,99.9702567160849
rsm,ti6al4v,gla,fusion,green,1,99.9689010645153,99.9689010645153,99.9689010645153,99.9689010645153
rsm,ti6al4v,gla,fusion,red,1,99.9675613980364,99.9675613980364,99.9675613980364,99.9675613980364
rsm,ti6al4v,gla,int,blue,1,99.9476887580167,99.9476887580167,99.9476887580167,99.9476887580167
rsm,ti6al4v,gla,int,green,1,99.9309549348145,99.9309549348145,99.9309549348145,99.9309549348145
rsm,ti6al4v,gla,int,red,1,99.9395066503474,99.9395066503474,99.9395066503474,99.9395066503474
rsm,ti6al4v,gla,int,white,1,99.9291687946748,99.9291687946748,99.9291687946748,99.9291687946748
rsm,ti6al4v,gri,FV,blue,1,99.9722960546348,99.9722960546348,99.9722960546348,99.9722960546348
rsm,ti6al4v,gri,FV,green,1,99.969950456991,99.969950456991,99.969950456991,99.969950456991
rsm,ti6al4v,gri,FV,red,1,99.9731984222975,99.9731984222975,99.9731984222975,99.9731984222975
rsm,ti6al4v,gri,conf,blue,1,99.9833213621947,99.9833213621947,99.9833213621947,99.9833213621947
rsm,ti6al4v,gri,conf,green,1,99.9839494521755,99.9839494521755,99.9839494521755,99.9839494521755
rsm,ti6al4v,gri,conf,red,1,99.9843613313275,99.9843613313275,99.9843613313275,99.9843613313275
rsm,ti6al4v,gri,fusion,blue,1,99.9874553292541,99.9874553292541,99.9874553292541,99.9874553292541
rsm,ti6al4v,gri,fusion,green,1,99.9881546984292,99.9881546984292,99.9881546984292,99.9881546984292
rsm,ti6al4v,gri,fusion,red,1,99.988413675981,99.988413675981,99.988413675981,99.988413675981
rsm,ti6al4v,gri,int,blue,1,99.9718905951675,99.9718905951675,99.9718905951675,99.9718905951675
rsm,ti6al4v,gri,int,green,1,99.9686175179559,99.9686175179559,99.9686175179559,99.9686175179559
rsm,ti6al4v,gri,int,red,1,99.9739809843059,99.9739809843059,99.9739809843059,99.9739809843059
rsm,ti6al4v,gri,int,white,1,99.9683129954111,99.9683129954111,99.9683129954111,99.9683129954111
rsm,ti6al4v,hon,FV,blue,1,99.8766988094382,99.8766988094382,99.8766988094382,99.8766988094382
rsm,ti6al4v,hon,FV,green,1,99.8759120099217,99.8759120099217,99.8759120099217,99.8759120099217
rsm,ti6al4v,hon,FV,red,1,99.8769642032592,99.8769642032592,99.8769642032592,99.8769642032592
rsm,ti6al4v,hon,conf,blue,1,99.9471865558232,99.9471865558232,99.9471865558232,99.9471865558232
rsm,ti6al4v,hon,conf,green,1,99.9523707368411,99.9523707368411,99.9523707368411,99.9523707368411
rsm,ti6al4v,hon,conf,red,1,99.9520905105002,99.9520905105002,99.9520905105002,99.9520905105002
rsm,ti6al4v,hon,fusion,blue,1,99.9567517210959,99.9567517210959,99.9567517210959,99.9567517210959
rsm,ti6al4v,hon,fusion,green,1,99.9618450960166,99.9618450960166,99.9618450960166,99.9618450960166
rsm,ti6al4v,hon,fusion,red,1,99.9619562233924,99.9619562233924,99.9619562233924,99.9619562233924
rsm,ti6al4v,hon,int,blue,1,99.8851577471959,99.8851577471959,99.8851577471959,99.8851577471959
rsm,ti6al4v,hon,int,green,1,99.9152860437432,99.9152860437432,99.9152860437432,99.9152860437432
rsm,ti6al4v,hon,int,red,1,99.9165238681694,99.9165238681694,99.9165238681694,99.9165238681694
rsm,ti6al4v,hon,int,white,1,99.9160775202266,99.9160775202266,99.9160775202266,99.9160775202266
rsm,ti6al4v,mf,FV,blue,1,99.9569599214622,99.9569599214622,99.9569599214622,99.9569599214622
rsm,ti6al4v,mf,FV,green,1,99.9493495238871,99.9493495238871,99.9493495238871,99.9493495238871
rsm,ti6al4v,mf,FV,red,1,99.9484688471219,99.9484688471219,99.9484688471219,99.9484688471219
rsm,ti6al4v,mf,conf,blue,1,99.9723384210077,99.9723384210077,99.9723384210077,99.9723384210077
rsm,ti6al4v,mf,conf,green,1,99.9717392088612,99.9717392088612,99.9717392088612,99.9717392088612
rsm,ti6al4v,mf,conf,red,1,99.9703804312479,99.9703804312479,99.9703804312479,99.9703804312479
rsm,ti6al4v,mf,fusion,blue,1,99.9788640503022,99.9788640503022,99.9788640503022,99.9788640503022
rsm,ti6al4v,mf,fusion,green,1,99.9779363544705,99.9779363544705,99.9779363544705,99.9779363544705
rsm,ti6al4v,mf,fusion,red,1,99.976418071636,99.976418071636,99.976418071636,99.976418071636
rsm,ti6al4v,mf,int,blue,1,99.956011372181493,99.956011372181493,99.956011372181493,99.956011372181493
rsm,ti6al4v,mf,int,green,1,99.9467407429315,99.9467407429315,99.9467407429315,99.9467407429315
rsm,ti6al4v,mf,int,red,1,99.9593154682309,99.9593154682309,99.9593154682309,99.9593154682309
rsm,ti6al4v,mf,int,white,1,99.9457852431996,99.9457852431996,99.9457852431996,99.9457852431996
rsm,ti6al4v,mr,FV,blue,1,99.9609122082176,99.9609122082176,99.9609122082176,99.9609122082176
rsm,ti6al4v,mr,FV,green,1,99.9483043781127,99.9483043781127,99.9483043781127,99.9483043781127
rsm,ti6al4v,mr,FV,red,1,99.9401240495722,99.9401240495722,99.9401240495722,99.9401240495722
rsm,ti6al4v,mr,conf,blue,1,99.9653680534365,99.9653680534365,99.9653680534365,99.9653680534365
rsm,ti6al4v,mr,conf,green,1,99.9510677670484,99.9510677670484,99.9510677670484,99.9510677670484
rsm,ti6al4v,mr,conf,red,1,99.9505256764709,99.9505256764709,99.9505256764709,99.9505256764709
rsm,ti6al4v,mr,fusion,blue,1,99.9682851745772,99.9682851745772,99.9682851745772,99.9682851745772
rsm,ti6al4v,mr,fusion,green,1,99.955413687236,99.955413687236,99.955413687236,99.955413687236
rsm,ti6al4v,mr,fusion,red,1,99.9548470174375,99.9548470174375,99.9548470174375,99.9548470174375
rsm,ti6al4v,mr,int,blue,1,99.9432851973508,99.9432851973508,99.9432851973508,99.9432851973508
rsm,ti6al4v,mr,int,green,1,99.9020777873241,99.9020777873241,99.9020777873241,99.9020777873241
rsm,ti6al4v,mr,int,red,1,99.9632339169167,99.9632339169167,99.9632339169167,99.9632339169167
rsm,ti6al4v,mr,int,white,1,99.8647413091183,99.8647413091183,99.8647413091183,99.8647413091183
rsm,ti6al4v,tf,FV,blue,1,99.856722138054,99.856722138054,99.856722138054,99.856722138054
rsm,ti6al4v,tf,FV,green,1,99.7781381062675,99.7781381062675,99.7781381062675,99.7781381062675
rsm,ti6al4v,tf,FV,red,1,99.7495938736078,99.7495938736078,99.7495938736078,99.7495938736078
rsm,ti6al4v,tf,conf,blue,1,99.8583727828769,99.8583727828769,99.8583727828769,99.8583727828769
rsm,ti6al4v,tf,conf,green,1,99.862035353739,99.862035353739,99.862035353739,99.862035353739
rsm,ti6al4v,tf,conf,red,1,99.8553235309896,99.8553235309896,99.8553235309896,99.8553235309896
rsm,ti6al4v,tf,fusion,blue,1,99.9000168313825,99.9000168313825,99.9000168313825,99.9000168313825
rsm,ti6al4v,tf,fusion,green,1,99.8998862008951,99.8998862008951,99.8998862008951,99.8998862008951
rsm,ti6al4v,tf,fusion,red,1,99.8886119799557,99.8886119799557,99.8886119799557,99.8886119799557
rsm,ti6al4v,tf,int,blue,1,99.8671858168296,99.8671858168296,99.8671858168296,99.8671858168296
rsm,ti6al4v,tf,int,green,1,99.6077442882269,99.6077442882269,99.6077442882269,99.6077442882269
rsm,ti6al4v,tf,int,red,1,99.7988914703787,99.7988914703787,99.7988914703787,99.7988914703787
rsm,ti6al4v,tf,int,white,1,99.5643810823246,99.5643810823246,99.5643810823246,99.5643810823246
rsm,ti6al4v,tr,FV,blue,1,99.9094377616349,99.9094377616349,99.9094377616349,99.9094377616349
rsm,ti6al4v,tr,FV,green,1,99.8807381479477,99.8807381479477,99.8807381479477,99.8807381479477
rsm,ti6al4v,tr,FV,red,1,99.8764787782296,99.8764787782296,99.8764787782296,99.8764787782296
rsm,ti6al4v,tr,conf,blue,1,99.925394355234,99.925394355234,99.925394355234,99.925394355234
rsm,ti6al4v,tr,conf,green,1,99.9197560337739,99.9197560337739,99.9197560337739,99.9197560337739
rsm,ti6al4v,tr,conf,red,1,99.9144479378647,99.9144479378647,99.9144479378647,99.9144479378647
rsm,ti6al4v,tr,fusion,blue,1,99.9416400030697,99.9416400030697,99.9416400030697,99.9416400030697
rsm,ti6al4v,tr,fusion,green,1,99.9362838568341,99.9362838568341,99.9362838568341,99.9362838568341
rsm,ti6al4v,tr,fusion,red,1,99.9313611599082,99.9313611599082,99.9313611599082,99.9313611599082
rsm,ti6al4v,tr,int,blue,1,99.948360247328,99.948360247328,99.948360247328,99.948360247328
rsm,ti6al4v,tr,int,green,1,99.8668206494749,99.8668206494749,99.8668206494749,99.8668206494749
rsm,ti6al4v,tr,int,red,1,99.9109725289504,99.9109725289504,99.9109725289504,99.9109725289504
rsm,ti6al4v,tr,int,white,1,99.8433408030131,99.8433408030131,99.8433408030131,99.8433408030131
rsm,ti6al4v,wedm_f,FV,blue,1,99.8700324170051,99.8700324170051,99.8700324170051,99.8700324170051
rsm,ti6al4v,wedm_f,FV,green,1,99.868557270378,99.868557270378,99.868557270378,99.868557270378
rsm,ti6al4v,wedm_f,FV,red,1,99.8697836740939,99.8697836740939,99.8697836740939,99.8697836740939
rsm,ti6al4v,wedm_f,conf,blue,1,99.9405671323515,99.9405671323515,99.9405671323515,99.9405671323515
rsm,ti6al4v,wedm_f,conf,green,1,99.9420449986004,99.9420449986004,99.9420449986004,99.9420449986004
rsm,ti6al4v,wedm_f,conf,red,1,99.9413616105656,99.9413616105656,99.9413616105656,99.9413616105656
rsm,ti6al4v,wedm_f,fusion,blue,1,99.9490048224997,99.9490048224997,99.9490048224997,99.9490048224997
rsm,ti6al4v,wedm_f,fusion,green,1,99.9501544245822,99.9501544245822,99.9501544245822,99.9501544245822
rsm,ti6al4v,wedm_f,fusion,red,1,99.9493277354209,99.9493277354209,99.9493277354209,99.9493277354209
rsm,ti6al4v,wedm_f,int,blue,1,99.9033587134346,99.9033587134346,99.9033587134346,99.9033587134346
rsm,ti6al4v,wedm_f,int,green,1,99.9124284078974,99.9124284078974,99.9124284078974,99.9124284078974
rsm,ti6al4v,wedm_f,int,red,1,99.9106518828672,99.9106518828672,99.9106518828672,99.9106518828672
rsm,ti6al4v,wedm_f,int,white,1,99.9132535636426,99.9132535636426,99.9132535636426,99.9132535636426
